377.19766240 0.03576341 0.04401650 0.06052270 0.05502063 0.10316369 0.08940853 0.07427785 0.06602476 0.08940853 0.08115543 0.55158188 0.03576341 0.64099037
378.03530880 0.04122340 0.04521277 0.05851064 0.05319149 0.09707447 0.08776595 0.07446808 0.06515957 0.09308510 0.08377659 0.55053192 0.03191489 0.63430851
378.87289430 0.03891050 0.04150454 0.05836576 0.05317769 0.10246433 0.08819715 0.07911803 0.07003890 0.09338521 0.08819715 0.55382622 0.03372244 0.63683529
379.71047970 0.03526448 0.03904282 0.05919395 0.05415618 0.09949622 0.08312343 0.07808565 0.07052897 0.09823678 0.08564232 0.56045342 0.03526448 0.63979847
380.54800420 0.03431373 0.04166667 0.05882353 0.05514706 0.09681373 0.08823529 0.07598040 0.07107843 0.09926471 0.08455882 0.56004898 0.03186275 0.64215683
381.38552860 0.03550296 0.04023669 0.05680473 0.05325444 0.09822485 0.08875740 0.08047337 0.07573965 0.09940828 0.08875740 0.55976330 0.03668639 0.64023666
382.22302250 0.04238259 0.04238259 0.05841924 0.05269187 0.09736541 0.08705613 0.08132875 0.07560138 0.10423825 0.09163803 0.56242840 0.03092784 0.63802975
383.06048580 0.03559511 0.04115684 0.05895440 0.05005561 0.09788654 0.08676307 0.08453837 0.07452725 0.10678532 0.09121246 0.56395996 0.03114572 0.63848721
383.89791870 0.03440860 0.03978495 0.06021505 0.04838709 0.09354838 0.08387097 0.08387097 0.07741936 0.10430107 0.09247312 0.56666668 0.03333334 0.64301071
384.73532100 0.03962461 0.04379562 0.06152242 0.05318040 0.09384776 0.08237748 0.08654848 0.07716371 0.10844630 0.09489051 0.56934311 0.03753910 0.64337853
385.57272340 0.03830645 0.04032258 0.06350806 0.05040323 0.09576612 0.08366936 0.08568548 0.08064516 0.11391129 0.10181452 0.56754036 0.03528226 0.64415321
386.41006470 0.03707317 0.03902439 0.06341463 0.04975610 0.09268292 0.08487805 0.08878049 0.08097561 0.11317073 0.10341463 0.57073170 0.03317073 0.64097557
387.24740600 0.03686200 0.04158790 0.06143667 0.05198488 0.09262760 0.08412098 0.08790171 0.08034027 0.11814745 0.10491493 0.57561440 0.03497164 0.64177689
388.08468630 0.03937729 0.04212454 0.06043956 0.05036630 0.09065934 0.08333334 0.09065934 0.08424909 0.11996337 0.10439561 0.57417584 0.03113553 0.64468864
388.92196660 0.03911111 0.04266666 0.06488889 0.05422222 0.09244444 0.08088889 0.09511111 0.08000000 0.12088889 0.11022223 0.58044445 0.03200000 0.64977776
389.75921630 0.03522337 0.04123711 0.06443299 0.04982818 0.09106529 0.07989690 0.09621993 0.08505155 0.12542955 0.11426117 0.58419247 0.03264605 0.64690720
390.59643550 0.03728252 0.04225352 0.06296603 0.05136703 0.09113504 0.07953604 0.09362055 0.08864954 0.12758906 0.11350456 0.57995026 0.03314002 0.64374481
391.43362430 0.03787268 0.04109589 0.06526995 0.05076551 0.08944400 0.08219178 0.09911362 0.08541499 0.13134569 0.11522965 0.58259468 0.03303787 0.64786461
392.27078250 0.03831118 0.04065676 0.06645817 0.05238467 0.08835028 0.08209539 0.09929632 0.09069586 0.13448006 0.11727913 0.58874119 0.03518374 0.65050819
393.10791020 0.03552532 0.04232804 0.06424792 0.04913076 0.08919124 0.08012094 0.10355253 0.09372638 0.13681027 0.11942555 0.58805744 0.03552532 0.64928192
393.94500730 0.03508772 0.04166667 0.06725146 0.04751462 0.08918129 0.07748538 0.10160819 0.09356726 0.14108187 0.12280702 0.59137428 0.03289474 0.64839180
394.78210450 0.03604240 0.04240283 0.06289752 0.05159011 0.08833922 0.07703180 0.10600707 0.09469964 0.14204948 0.12367492 0.59151943 0.03392226 0.64805656
395.61914060 0.03500343 0.04255319 0.06520247 0.05284831 0.08991077 0.07755662 0.10432395 0.09677419 0.14824984 0.12628690 0.59437199 0.03294441 0.65271103
396.45614620 0.03652059 0.04183267 0.06640106 0.05046481 0.08964144 0.07702523 0.10889774 0.09760957 0.14940240 0.13081010 0.59561752 0.03452855 0.65073044
397.29315190 0.03725112 0.04174695 0.06615285 0.04881182 0.08542068 0.07642903 0.11046885 0.09826590 0.15157354 0.13166346 0.59794472 0.03339756 0.64996788
